bigram,tf_idf
start of,0.0010677822950972782
oui je,0.0010675446236746002
une invitation,0.001067099445820216
été un,0.0010670708343652074
vous serez,0.0010670708343652074
à penser,0.0010668661821485789
est élu,0.0010666102559814688
ne me,0.001066482517258783
collecte de,0.0010664583764828698
gohabsgo http,0.0010664583764828698
remise en,0.0010654183236976453
recherche d'une,0.0010652096519820297
day of,0.0010642432472111561
en entrevue,0.0010634854074057212
au lit,0.0010633570930577137
au quebec,0.0010618380535972877
tickets to,0.0010616473981292513
paires de,0.0010616325415019861
façon de,0.0010615508727464236
pose la,0.0010613420604362023
moi https,0.0010611752277536305
françois legault,0.0010611285673837432
vers les,0.0010611119103158468
7 de,0.0010611046514096081
saint valentin,0.001061076387176806
to see,0.001060055243844194
23 mai,0.0010597400191406344
the winter,0.0010591302084997814
nous https,0.0010589857781413729
facebook et,0.0010582183003213354
things you,0.0010582183003213354
une façon,0.0010582183003213354
2016 de,0.001057324324108367
une application,0.0010572349295641006
mot clic,0.001057208413700581
be on,0.0010570656842904418
test de,0.0010569788397341944
d'hier soir,0.0010566639156897827
des mots,0.001056467392668675
of quebec,0.001056083969870305
avez une,0.00105553677889585
beauté de,0.00105553677889585
cette période,0.00105553677889585
officiel de,0.0010548828027907471
qui http,0.00105468230563534
a world,0.0010543381256843856
coming soon,0.0010543381256843856
for every,0.0010541444212724402
nouvel album,0.0010540200938900812
p e,0.0010537438396664045
que se,0.0010537248889481035
nous dit,0.0010528613639840493
of https,0.0010527376434947445
the second,0.0010512188601567232
top of,0.0010510179260019034
le parti,0.0010509053309465807
nous en,0.001050636985718235
tout juste,0.0010505708160325337
victoire de,0.0010501711067610277
de congé,0.0010496221553576773
valeur de,0.0010496221553576773
station de,0.0010491454901194013
is being,0.0010491338676878671
feels like,0.0010488790775077179
les usa,0.001048652595342503
mort http,0.001048652595342503
fonds pour,0.0010486202041899639
et 25,0.0010481784669484763
c'est dans,0.001047969640328507
crise de,0.0010479119060807698
de l'art,0.0010477659606246803
see how,0.0010474197876835715
s'est fait,0.0010469231011513284
soir que,0.0010469231011513284
review of,0.0010464843678958918
le 13,0.0010446550459486054
c'est confirmé,0.0010444895474853682
climate change,0.0010438423749685533
let's do,0.0010434307933979581
au plq,0.001043146370094802
allez voir,0.0010428161814180624
y va,0.0010428052527011685
de signer,0.001042458644786693
mes enfants,0.001042094314836743
mon article,0.001041436825948044
16 mai,0.0010411289781479345
la jacques,0.0010411289781479345
offrir un,0.0010411289781479345
out our,0.0010411289781479345
retour http,0.0010411289781479345
scène bell,0.0010411289781479345
soir ça,0.0010411289781479345
vendredi le,0.0010411289781479345
une date,0.0010408243438620511
it was,0.0010407100884245626
voit le,0.0010407091436425851
has to,0.0010405547669449877
j'ai hâte,0.001040536201366386
day on,0.0010404928989430004
aujourd'hui et,0.001040484493168377
demain pour,0.001040484493168377
parfait pour,0.0010401747785820329
une loi,0.0010392070670170455
a lot,0.001039023161816392
l'équipe de,0.0010388282814952359
chose pour,0.0010383394343165514
la zone,0.0010383394343165514
festival de,0.001038336100842364
in your,0.0010379347949021395
tu peux,0.0010379347949021395
ce week,0.0010378430745313285
sur les,0.001037212513261024
les personnes,0.0010369852745603296
application mobile,0.0010369175214812332
aux personnes,0.0010369175214812332
la nfl,0.0010368970598873782
vous invite,0.0010368529097250841
est arrivée,0.0010367311029254212
direction de,0.0010363683838447838
day and,0.001035651281193945
ou non,0.0010355649447373208
un avion,0.0010351599330191224
un vote,0.001034985384510056
mai https,0.0010346458322771836
de jean,0.0010343846688570064
who was,0.001033925262783333
les femmes,0.0010336067625550632
au nouveau,0.0010334892686183798
centaines de,0.0010334892686183798
matin au,0.0010334892686183798
tu m'as,0.0010331654738908415
intéressant pour,0.001032787951722388
québécois http,0.0010319417220909784
de gestion,0.0010318011052050581
facebook pour,0.001031346500107375
une foule,0.001031346500107375
en éducation,0.001030760911839399
ou à,0.001030370889425963
en profiter,0.0010299748615758928
love it,0.0010297785908129963
à 18,0.0010294343592248908
du 15,0.0010294343592248908
plaines d'abraham,0.0010293671804248489
bonne nuit,0.0010289809543614502
activités à,0.0010285224649740504
au 10,0.0010285224649740504
de l'édition,0.0010285224649740504
prochain pour,0.0010285224649740504
album de,0.0010279484207697742
à l'extérieur,0.0010272564179737828
de partir,0.0010272564179737828
des bons,0.0010272564179737828
le gala,0.0010272564179737828
au 16,0.001027138854174357
ou du,0.001027138854174357
well deserved,0.0010270843377190976
le concours,0.001026925725756457
amp la,0.0010263443855028276
voilà un,0.0010263443855028276
and they,0.0010262180050464886
la saison,0.001025749283623909
nouvelle pour,0.0010250211233317477
i feel,0.0010249572963329295
mis à,0.0010249153308442645
your own,0.0010249153308442645
merci du,0.001024689881014448
me i,0.0010244805698078952
go on,0.0010240835662328968
soir 20h,0.0010239786931379444
novembre à,0.0010237981959784158
vidéo de,0.0010232235439350857
ce beau,0.001022673877166397
activités pour,0.0010222834130163424
culture http,0.0010222834130163424
un iphone,0.001022197416900098
dernière journée,0.001021821384222404
prochain au,0.001021728862417239
my first,0.0010214582518841065
outside the,0.0010211430616527159
a couple,0.0010209101097774348
it now,0.001019464698534427
in new,0.0010186617173908235
ben voyons,0.0010173582012366943
la droite,0.0010167571345138567
just got,0.0010165705878095862
here https,0.0010164922827657352
en écoutant,0.0010163661595443095
gala de,0.0010163661595443095
le budget,0.0010163661595443095
te faire,0.0010163661595443095
and a,0.0010162339654319773
les candidats,0.0010159726419156662
raison de,0.001015680299447353
grande finale,0.0010156315240451858
le dévoilement,0.0010156315240451858
i say,0.0010155104978051463
saison du,0.0010145064857704585
de bonheur,0.0010141896650392988
find a,0.0010141896650392988
partout au,0.0010141896650392988
vous propose,0.0010140602380784717
la députée,0.0010138190687679753
out http,0.0010137809952217589
a night,0.0010135428710823222
jean http,0.0010135428710823222
joyeuses pâques,0.0010135428710823222
mars 2014,0.0010135428710823222
not so,0.0010135428710823222
offre des,0.0010135428710823222
toutes et,0.0010135428710823222
annoncer que,0.001013429384778144
disponible sur,0.0010133483589259292
que cela,0.001013309785737742
bon weekend,0.0010129692161544516
juste la,0.0010125066728442402
complète de,0.0010122037293292146
photos https,0.0010118279059760612
de partout,0.0010116161224288237
le vin,0.001011550716790503
this season,0.0010114169855358088
le meilleur,0.0010114059874680279
change your,0.0010107383464815084
était de,0.0010104030613923912
1 au,0.0010100016520003773
pas à,0.0010099802466162836
quant à,0.0010099183880457679
3 http,0.001009821091781302
in my,0.001009812868893034
suis tellement,0.0010092287150249301
ont eu,0.0010092083547810497
30 ans,0.0010084712205318885
vu des,0.0010083605061027674
5 des,0.0010071721213704967
au projet,0.0010069014682192287
semaine sur,0.0010069014682192287
that they,0.0010065797230624245
la grève,0.001005662068524084
demain https,0.0010055861619167033
la présence,0.0010055861619167033
création de,0.0010055312263207924
pour me,0.0010052073801930866
oh and,0.0010047309347269028
shot of,0.0010047309347269028
toi à,0.0010038936070402142
la 1ère,0.0010027297197251013
au travail,0.0010026152995922441
questions sur,0.0010025812264029667
a few,0.0010023331094793553
belle victoire,0.0010019923285542692
set up,0.0010015736050795303
après 2,0.001001566154655448
cette saison,0.001001566154655448
spéciale à,0.0010012644815426744
go http,0.0010012401075664076
raison du,0.0010010777142161176
st joseph,0.001000968325509419
en suisse,0.0010004614905860937
bad for,0.0010003194279413403
hall of,0.0010003194279413403
up http,0.0010003194279413403
votre chance,0.0010003194279413403
york times,0.0010003194279413403
white house,0.001000133540444953
